,Botnet,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,SourceIpRegion,SourceIpCity,SourceIpLatitude,SourceIpLongitude,Threat.Confidence,Threat_Classify,Host Address,Prediction
653,B106-Jenxcus,58.26.181.164,47851,AS4788,204.95.99.86,1644,12,Shah Alam,3.0833,101.5333,High,1,86,1.0
654,B106-MULTI,115.132.91.240,58710,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
655,B106-MULTI,1.9.103.19,6614,AS4788,204.95.99.109,1122,4,Melaka,2.196,102.2405,High,1,109,1.0
656,B106-MULTI,1.9.98.177,9450,AS4788,204.95.99.109,88,6,Kuantan,3.8077,103.326,High,1,109,1.0
657,B106-MULTI,203.106.158.17,5015,AS4788,204.95.99.109,1888,4,Melaka,2.196,102.2405,High,1,109,1.0
658,B106-MULTI,175.142.213.180,59140,AS4788,204.95.99.109,86,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
659,B106-Jenxcus,115.135.123.44,55155,AS4788,204.95.99.86,1644,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
660,B106-MULTI,60.54.108.100,23504,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
661,B106-MULTI,60.50.176.38,1924,AS4788,204.95.99.109,333,11,Kuching,1.55,110.3333,High,1,109,1.0
662,B106-MULTI,1.9.103.52,15547,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
663,B106-MULTI,115.164.211.3,22780,AS4818,204.95.99.109,77,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
664,B106-Jenxcus,175.140.131.214,28643,AS4788,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
665,B106-MULTI,175.142.121.231,49635,AS4788,204.95.99.109,1604,NA,,2.5,112.5,High,1,109,1.0
666,B106-Jenxcus,175.137.155.239,57220,AS4788,204.95.99.86,991,5,Seremban,2.7297,101.9381,High,1,86,1.0
667,B106-MULTI,175.142.19.63,54032,AS4788,204.95.99.109,333,7,Ipoh,4.5841,101.0829,High,1,109,1.0
668,B106-Rebhip,203.106.57.144,53907,AS24514,204.95.99.142,86,4,Melaka,2.196,102.2405,Low,0,142,1.0
669,B106-CB,60.53.139.42,53696,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
670,B106-MULTI,175.144.0.1,65195,AS4788,204.95.99.109,333,1,Tebrau,1.532,103.7549,High,1,109,1.0
671,B106-CB,113.210.138.90,20991,AS9534,204.95.99.31,1921,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
672,B106-MULTI,202.76.225.226,64813,AS24218,204.95.99.109,3360,NA,,2.5,112.5,High,1,109,0.0
673,B106-CB,180.74.20.244,51194,AS38322,204.95.99.31,1920,12,Kajang,2.9927,101.7909,High,1,31,1.0
674,B106-MULTI,175.140.91.50,1794,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
675,B106-MULTI,60.49.66.84,53823,AS4788,204.95.99.109,118,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
676,B106-CB,118.101.65.174,51653,AS4788,204.95.99.31,288,2,Padang Serai,5.5131,100.5536,High,1,31,1.0
677,B106-Bladabindi,113.210.134.151,10498,AS9534,204.95.99.26,2520,12,Rawang,3.3213,101.5767,High,1,26,1.0
678,B106-MULTI,175.145.207.238,56713,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
679,B106-MULTI,149.129.57.125,55524,AS9930,204.95.99.109,88,NA,,2.5,112.5,High,1,109,1.0
680,B106-CB,175.141.91.26,50987,AS4788,204.95.99.31,105,NA,,2.5,112.5,High,1,31,1.0
681,B106-MULTI,113.210.161.129,32186,AS9534,204.95.99.109,3360,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
682,B106-Rebhip,175.141.194.247,51308,AS4788,204.95.99.142,86,1,Muar,2.0442,102.5689,Low,0,142,1.0
683,B106-Malagent,202.188.55.58,53908,AS4788,204.95.99.100,4040,14,Kuala Lumpur,3.1667,101.7,Low,0,100,0.0
684,B106-MULTI,202.188.199.253,53321,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
685,B106-MULTI,60.53.56.23,2185,AS4788,204.95.99.109,77,9,Bayan Lepas,5.2999,100.2605,High,1,109,1.0
686,B106-MULTI,203.106.158.235,1477,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
687,B106-CB,113.210.11.196,45131,AS9534,204.95.99.31,288,12,Kajang,2.9927,101.7909,High,1,31,1.0
688,B106-CB,124.13.172.97,49451,AS4788,204.95.99.31,105,1,Johor,1.4655,103.7578,High,1,31,1.0
689,B106-MULTI,124.13.188.111,21135,AS4788,204.95.99.109,3031,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
690,B106-Jenxcus,219.92.235.57,27209,AS4788,204.95.99.86,4442,12,Kajang,2.9927,101.7909,High,1,86,1.0
691,B106-MULTI,103.1.70.11,49854,AS45960,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
692,B106-MULTI,115.164.178.233,63119,AS4818,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
693,B106-Jenxcus,113.210.128.139,30587,AS9534,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
694,B106-CB,175.140.91.50,1795,AS4788,204.95.99.31,1155,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
695,B106-MULTI,115.134.213.70,57152,AS4788,204.95.99.109,1888,17,Putrajaya,2.9431,101.6994,High,1,109,1.0
696,B106-CB,115.133.102.73,60188,AS4788,204.95.99.31,1920,13,Kuala Terengganu,5.3302,103.1408,High,1,31,1.0
697,B106-MULTI,60.53.95.84,59919,AS4788,204.95.99.109,999,12,Batu Caves,3.2333,101.6667,High,1,109,1.0
698,B106-MULTI,203.106.153.174,5827,AS4788,204.95.99.109,88,7,Bagan Serai,5.0108,100.541,High,1,109,1.0
699,B106-CB,1.9.103.47,20622,AS4788,204.95.99.31,1920,4,Melaka,2.196,102.2405,High,1,31,1.0
700,B106-MULTI,183.171.164.192,7856,AS10030,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
701,B106-Jenxcus,175.144.173.91,51411,AS4788,204.95.99.86,1176,9,Penang,5.4112,100.3354,High,1,86,1.0
702,B106-Bladabindi,103.1.69.24,60744,AS45960,204.95.99.26,666,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
703,B106-MULTI,1.9.102.49,7853,AS4788,204.95.99.109,2233,4,Melaka,2.196,102.2405,High,1,109,1.0
704,B106-MULTI,183.171.174.231,46598,AS10030,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
705,B106-MULTI,118.101.155.147,51508,AS4788,204.95.99.109,6666,9,Penang,5.4112,100.3354,High,1,109,0.0
706,B106-MULTI,113.210.11.197,58777,AS9534,204.95.99.109,88,12,Kajang,2.9927,101.7909,High,1,109,1.0
707,B106-MULTI,115.134.210.37,51424,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
708,B106-MULTI,1.9.98.213,1699,AS4788,204.95.99.109,88,6,Kuantan,3.8077,103.326,High,1,109,1.0
709,B106-MULTI,203.106.157.91,9876,AS4788,204.95.99.109,1888,1,Kluang,2.0251,103.3328,High,1,109,1.0
710,B106-MULTI,124.82.231.158,63175,AS4788,204.95.99.109,1604,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
711,B106-MULTI,124.13.26.251,56671,AS4788,204.95.99.109,1998,12,Puchong,3.0167,101.6167,High,1,109,1.0
712,B106-Malagent,120.139.115.60,50684,AS38322,204.95.99.100,4040,12,Petaling Jaya,3.0833,101.65,Low,0,100,0.0
713,B106-Jenxcus,175.145.99.92,59665,AS4788,204.95.99.86,1644,2,Alor Setar,6.121,100.3601,High,1,86,1.0
714,B106-MULTI,219.92.111.251,51070,AS4788,204.95.99.109,88,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
715,B106-Jenxcus,123.136.107.8,8875,AS38466,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
716,B106-MULTI,115.133.75.63,3001,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
717,B106-MULTI,115.132.58.128,10474,AS4788,204.95.99.109,1890,7,Ipoh,4.5841,101.0829,High,1,109,1.0
718,B106-Jenxcus,1.9.98.8,2667,AS4788,204.95.99.86,1644,6,Kuantan,3.8077,103.326,High,1,86,1.0
719,B106-MULTI,175.136.207.44,58201,AS4788,204.95.99.109,1604,12,Seri Kembangan,3.0333,101.7167,High,1,109,1.0
720,B106-MULTI,180.74.86.137,2439,AS38322,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
721,B106-CB,1.9.103.78,9540,AS4788,204.95.99.31,288,4,Melaka,2.196,102.2405,High,1,31,1.0
722,B106-MULTI,14.192.215.179,2404,AS9534,204.95.99.109,3360,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
723,B106-MULTI,120.141.24.89,53597,AS38322,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
724,B106-CB,175.137.181.177,13560,AS4788,204.95.99.31,288,1,Kulai,1.6561,103.6032,High,1,31,1.0
725,B106-CB,103.1.71.167,57952,AS45960,204.95.99.31,1920,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
726,B106-MULTI,219.92.203.148,57904,AS4788,204.95.99.109,1888,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
727,B106-MULTI,60.49.24.229,17408,AS4788,204.95.99.109,88,1,Tebrau,1.532,103.7549,High,1,109,1.0
728,B106-MULTI,115.164.184.91,40614,AS4818,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
729,B106-MULTI,175.140.89.103,49924,AS4788,204.95.99.109,77,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
730,B106-CB,1.9.98.195,9164,AS4788,204.95.99.31,1920,6,Mentakab,3.4854,102.3484,High,1,31,1.0
731,B106-Rebhip,175.136.223.90,63080,AS4788,204.95.99.142,81,12,Shah Alam,3.0833,101.5333,Low,0,142,1.0
732,B106-MULTI,103.244.49.57,19648,AS132514,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
733,B106-MULTI,120.139.102.251,58345,AS38322,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
734,B106-CB,118.101.200.33,54517,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
735,B106-MULTI,115.135.13.227,19268,AS4788,204.95.99.109,1998,7,Pusing,4.4941,101.0079,High,1,109,1.0
736,B106-Jenxcus,175.141.79.110,35892,AS4788,204.95.99.86,991,2,Alor Setar,6.121,100.3601,High,1,86,1.0
737,B106-MULTI,210.187.59.170,62526,AS4788,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
738,B106-Jenxcus,110.159.80.40,58741,AS4788,204.95.99.86,1644,4,Melaka,2.196,102.2405,High,1,86,1.0
739,B106-CB,175.139.227.23,55342,AS4788,204.95.99.31,288,12,Seri Kembangan,3.0333,101.7167,High,1,31,1.0
740,B106-MULTI,1.9.105.204,2994,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
741,B106-MULTI,203.106.80.152,3856,AS4788,204.95.99.109,1122,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
742,B106-MULTI,161.139.102.8,39947,AS45960,204.95.99.109,102,1,Skudai,1.5333,103.6667,High,1,109,1.0
743,B106-CB,175.141.201.168,21553,AS4788,204.95.99.31,1921,12,Kepong,3.2167,101.6333,High,1,31,1.0
744,B106-CB,115.135.167.120,50021,AS4788,204.95.99.31,288,7,Ipoh,4.5841,101.0829,High,1,31,1.0
745,B106-CB,175.143.242.242,51287,AS4788,204.95.99.31,6915,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
746,B106-Malagent,219.92.234.26,16108,AS4788,204.95.99.100,4040,12,Kajang,2.9927,101.7909,Low,0,100,0.0
747,B106-Jenxcus,115.134.194.11,54854,AS4788,204.95.99.86,1176,7,Ipoh,4.5841,101.0829,High,1,86,1.0
748,B106-CB,175.140.89.222,61060,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
749,B106-Jenxcus,1.9.98.48,5745,AS4788,204.95.99.86,1644,6,Kuantan,3.8077,103.326,High,1,86,1.0
750,B106-Bladabindi,103.244.49.30,13520,AS132514,204.95.99.26,99,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
751,B106-MULTI,113.210.138.13,13518,AS9534,204.95.99.109,100,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
752,B106-MULTI,113.210.133.44,14021,AS9534,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
753,B106-MULTI,175.136.127.242,62802,AS4788,204.95.99.109,1249,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
754,B106-CB,113.210.4.122,60709,AS9534,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
755,B106-MULTI,202.170.57.253,3433,AS24090,204.95.99.109,3745,9,Penang,5.4112,100.3354,High,1,109,0.0
756,B106-Jenxcus,183.171.175.147,27681,AS10030,204.95.99.86,4442,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
757,B106-CB,175.145.60.136,59981,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
758,B106-MULTI,203.106.115.64,49760,AS4788,204.95.99.109,258,12,Puchong,3.0167,101.6167,High,1,109,1.0
759,B106-Bladabindi,210.186.55.40,3335,AS4788,204.95.99.26,333,3,Kota Bharu,6.1333,102.2386,High,1,26,1.0
760,B106-MULTI,203.106.80.152,3857,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
761,B106-NetWiredRC,175.140.105.204,17885,AS4788,204.95.99.118,3419,7,Ipoh,4.5841,101.0829,Low,0,118,0.0
762,B106-MULTI,113.210.9.2,19192,AS9534,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
763,B106-CB,115.134.215.87,49436,AS4788,204.95.99.31,105,17,Putrajaya,2.9431,101.6994,High,1,31,1.0
764,B106-MULTI,175.140.196.233,53888,AS4788,204.95.99.109,77,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
765,B106-Jenxcus,118.101.5.166,57725,AS4788,204.95.99.86,2320,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
766,B106-Bladabindi,113.210.3.66,38493,AS9534,204.95.99.26,9999,14,Kuala Lumpur,3.1667,101.7,High,1,26,0.0
767,B106-MULTI,113.210.4.133,54229,AS9534,204.95.99.109,6619,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
768,B106-MULTI,60.54.84.168,20743,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
769,B106-MULTI,1.9.30.19,6256,AS4788,204.95.99.109,1177,5,Pantai,2.7867,101.9953,High,1,109,1.0
770,B106-CB,175.141.214.242,17249,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
771,B106-MULTI,1.9.96.154,10087,AS4788,204.95.99.109,95,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
772,B106-Bladabindi,118.101.5.166,57726,AS4788,204.95.99.26,2520,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
773,B106-MULTI,183.171.161.209,22886,AS10030,204.95.99.109,7777,12,Ampang,3.15,101.7667,High,1,109,0.0
774,B106-MULTI,210.48.156.54,3247,AS17971,204.95.99.109,88,13,Kemaman,4.2333,103.45,High,1,109,1.0
775,B106-Bladabindi,203.106.154.185,7500,AS4788,204.95.99.26,81,7,Ipoh,4.5841,101.0829,High,1,26,1.0
776,B106-Bladabindi,175.145.232.178,24109,AS4788,204.95.99.26,81,9,Penang,5.4112,100.3354,High,1,26,1.0
777,B106-Jenxcus,175.141.146.15,51691,AS4788,204.95.99.86,84,7,Ipoh,4.5841,101.0829,High,1,86,1.0
778,B106-Jenxcus,115.164.48.23,41205,AS4818,204.95.99.86,1644,NA,,2.5,112.5,High,1,86,1.0
779,B106-CB,60.48.68.163,2613,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
780,B106-MULTI,113.210.135.159,2530,AS9534,204.95.99.109,81,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
781,B106-MULTI,60.51.96.255,58257,AS4788,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
782,B106-MULTI,120.139.133.80,54167,AS38322,204.95.99.109,95,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
783,B106-MULTI,175.145.176.86,55427,AS4788,204.95.99.109,7777,12,Petaling Jaya,3.0833,101.65,High,1,109,0.0
784,B106-Jenxcus,175.142.76.24,13522,AS4788,204.95.99.86,991,2,Sungai Petani,5.647,100.4877,High,1,86,1.0
785,B106-CB,175.145.118.141,50518,AS4788,204.95.99.31,1921,12,Puchong,3.0167,101.6167,High,1,31,1.0
786,B106-MULTI,60.53.169.233,61674,AS4788,204.95.99.109,6666,2,Sungai Petani,5.647,100.4877,High,1,109,0.0
787,B106-Jenxcus,103.1.70.56,63607,AS45960,204.95.99.86,1176,9,Penang,5.4112,100.3354,High,1,86,1.0
788,B106-MULTI,115.164.181.9,29027,AS4818,204.95.99.109,81,NA,,2.5,112.5,High,1,109,1.0
789,B106-CB,175.144.171.65,52067,AS4788,204.95.99.31,1920,9,Prai,5.3814,100.3897,High,1,31,1.0
790,B106-MULTI,115.133.249.196,21448,AS4788,204.95.99.109,2211,5,Seremban,2.7297,101.9381,High,1,109,1.0
791,B106-CB,115.132.50.70,15346,AS4788,204.95.99.31,288,7,Kuala Kangsar,4.7667,100.9333,High,1,31,1.0
792,B106-Jenxcus,203.106.150.180,14947,AS4788,204.95.99.86,1604,9,Penang,5.4112,100.3354,High,1,86,1.0
793,B106-CB,118.100.208.75,20195,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
794,B106-MULTI,210.186.55.1,11259,AS4788,204.95.99.109,88,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
795,B106-CB,175.144.234.222,11531,AS4788,204.95.99.31,1888,9,Penang,5.4112,100.3354,High,1,31,1.0
796,B106-MULTI,183.171.173.58,8813,AS10030,204.95.99.109,95,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
797,B106-MULTI,203.217.176.84,12140,AS17564,204.95.99.109,8899,17,Putrajaya,2.9431,101.6994,High,1,109,0.0
798,B106-CB,180.74.175.98,51810,AS38322,204.95.99.31,1920,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
799,B106-MULTI,118.101.147.166,4935,AS4788,204.95.99.109,87,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
800,B106-MULTI,119.110.110.100,31059,AS17971,204.95.99.109,81,NA,,2.5,112.5,High,1,109,1.0
801,B106-Jenxcus,60.49.174.54,57433,AS4788,204.95.99.86,1888,9,Nibong Tebal,5.1659,100.4779,High,1,86,1.0
802,B106-Jenxcus,115.164.215.247,23474,AS4818,204.95.99.86,991,12,Petaling Jaya,3.0833,101.65,High,1,86,1.0
803,B106-MULTI,115.133.254.88,49425,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
804,B106-MULTI,1.9.98.150,2774,AS4788,204.95.99.109,88,6,Kuantan,3.8077,103.326,High,1,109,1.0
805,B106-MULTI,1.9.103.19,1142,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
806,B106-MULTI,210.195.195.164,52516,AS4788,204.95.99.109,1177,12,Puchong,3.0167,101.6167,High,1,109,1.0
807,B106-MULTI,60.53.24.67,54317,AS4788,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
808,B106-MULTI,1.9.103.230,4896,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
809,B106-MULTI,175.140.89.9,42496,AS4788,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
810,B106-MULTI,113.210.138.107,35720,AS9534,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
811,B106-Jenxcus,113.210.8.221,55083,AS9534,204.95.99.86,1888,17,Putrajaya,2.9431,101.6994,High,1,86,1.0
812,B106-CB,115.134.114.149,49593,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
813,B106-Bladabindi,1.9.103.184,6539,AS4788,204.95.99.26,99,5,Seremban,2.7297,101.9381,High,1,26,1.0
814,B106-Itsproc,124.13.238.20,50274,AS4788,204.95.99.85,6464,7,Ipoh,4.5841,101.0829,Low,0,85,0.0
815,B106-MULTI,60.53.17.156,52183,AS4788,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
816,B106-Jenxcus,60.52.58.115,51986,AS4788,204.95.99.86,2164,6,Kuantan,3.8077,103.326,High,1,86,1.0
817,B106-CB,180.75.14.86,55057,AS38322,204.95.99.31,2288,9,Pinang,5.4112,100.3354,High,1,31,1.0
818,B106-MULTI,124.13.163.199,25742,AS4788,204.95.99.109,5552,7,Ipoh,4.5841,101.0829,High,1,109,0.0
819,B106-CB,175.143.80.93,50452,AS4788,204.95.99.31,288,5,Seremban,2.7297,101.9381,High,1,31,1.0
820,B106-MULTI,202.184.111.90,60256,AS2042,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
821,B106-MULTI,123.136.107.125,4993,AS38466,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
822,B106-Malagent,118.101.58.188,57966,AS4788,204.95.99.100,4040,12,Kajang,2.9927,101.7909,Low,0,100,0.0
823,B106-CB,14.1.210.241,49804,AS45960,204.95.99.31,1920,12,Kajang,2.9927,101.7909,High,1,31,1.0
824,B106-Rebhip,175.144.183.196,50010,AS4788,204.95.99.142,86,4,Melaka,2.196,102.2405,Low,0,142,1.0
825,B106-CB,118.101.202.148,29185,AS4788,204.95.99.31,105,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
826,B106-Bladabindi,175.137.94.78,53270,AS4788,204.95.99.26,1177,13,Kuala Terengganu,5.3302,103.1408,High,1,26,1.0
827,B106-MULTI,60.51.9.105,55892,AS4788,204.95.99.109,86,7,Ipoh,4.5841,101.0829,High,1,109,1.0
828,B106-CB,183.171.161.197,6600,AS10030,204.95.99.31,1921,12,Ampang,3.15,101.7667,High,1,31,1.0
829,B106-Jenxcus,118.101.152.243,52663,AS4788,204.95.99.86,1644,9,Penang,5.4112,100.3354,High,1,86,1.0
830,B106-Jenxcus,175.140.89.19,57600,AS4788,204.95.99.86,84,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
831,B106-MULTI,60.54.92.59,27827,AS4788,204.95.99.109,88,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
832,B106-CB,113.210.139.16,26647,AS9534,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
833,B106-CB,14.1.198.1,58385,AS45960,204.95.99.31,1921,6,Kuantan,3.8077,103.326,High,1,31,1.0
834,B106-CB,124.13.68.164,33670,AS4788,204.95.99.31,1920,13,Kuala Terengganu,5.3302,103.1408,High,1,31,1.0
835,B106-CB,175.140.89.5,33031,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
836,B106-MULTI,1.9.98.57,10336,AS4788,204.95.99.109,102,6,Kuantan,3.8077,103.326,High,1,109,1.0
837,B106-MULTI,60.48.33.109,50576,AS4788,204.95.99.109,2211,12,Puchong,3.0167,101.6167,High,1,109,1.0
838,B106-Jenxcus,60.54.77.223,53215,AS4788,204.95.99.86,83,6,Kuantan,3.8077,103.326,High,1,86,1.0
839,B106-CB,118.100.152.99,49649,AS4788,204.95.99.31,333,4,Melaka,2.196,102.2405,High,1,31,1.0
840,B106-MULTI,60.53.95.79,62420,AS4788,204.95.99.109,258,12,Batu Caves,3.2333,101.6667,High,1,109,1.0
841,B106-Bladabindi,115.135.242.250,57263,AS4788,204.95.99.26,333,3,Kota Bharu,6.1333,102.2386,High,1,26,1.0
842,B106-MULTI,180.73.2.31,53406,AS38322,204.95.99.109,333,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
843,B106-MULTI,113.210.9.222,17037,AS9534,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
844,B106-MULTI,1.9.96.161,1648,AS4788,204.95.99.109,88,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
845,B106-Bladabindi,183.171.175.132,38180,AS10030,204.95.99.26,1177,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
846,B106-MULTI,124.13.163.199,25743,AS4788,204.95.99.109,81,7,Ipoh,4.5841,101.0829,High,1,109,1.0
847,B106-Malagent,210.187.210.228,59256,AS4788,204.95.99.100,4040,14,Kuala Lumpur,3.1667,101.7,Low,0,100,0.0
848,B106-Jenxcus,113.210.136.42,27196,AS9534,204.95.99.86,991,12,Petaling Jaya,3.0833,101.65,High,1,86,1.0
849,B106-MULTI,118.100.232.48,51072,AS4788,204.95.99.109,1122,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
850,B106-MULTI,202.185.77.115,27480,AS132688,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
851,B106-CB,203.106.156.100,3607,AS4788,204.95.99.31,288,1,Kulai,1.6561,103.6032,High,1,31,1.0
852,B106-Jenxcus,203.106.151.123,2796,AS4788,204.95.99.86,1604,9,Penang,5.4112,100.3354,High,1,86,1.0
853,B106-MULTI,115.132.58.128,10475,AS4788,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
854,B106-MULTI,210.187.214.193,56643,AS4788,204.95.99.109,1998,12,Puchong,3.0167,101.6167,High,1,109,1.0
855,B106-Bladabindi,1.9.106.239,4542,AS4788,204.95.99.26,82,11,Kuching,1.55,110.3333,High,1,26,1.0
856,B106-Jenxcus,210.187.208.162,63005,AS4788,204.95.99.86,9091,14,Kuala Lumpur,3.1667,101.7,High,1,86,0.0
857,B106-Jenxcus,115.135.255.100,17546,AS4788,204.95.99.86,9090,1,Johor Bahru,1.4655,103.7578,High,1,86,0.0
858,B106-Rimod,175.140.231.65,50279,AS4788,204.95.99.144,80,14,Kuala Lumpur,3.1667,101.7,Low,0,144,1.0
859,B106-MULTI,175.139.21.216,53398,AS4788,204.95.99.109,1998,12,Puchong,3.0167,101.6167,High,1,109,1.0
860,B106-Jenxcus,203.106.148.251,25493,AS4788,204.95.99.86,991,9,Penang,5.4112,100.3354,High,1,86,1.0
861,B106-CB,175.141.11.110,19587,AS4788,204.95.99.31,2288,9,Jelutong,5.39,100.3189,High,1,31,1.0
862,B106-MULTI,175.145.181.1,51229,AS4788,204.95.99.109,8089,9,Penang,5.4112,100.3354,High,1,109,0.0
863,B106-Bladabindi,219.92.115.116,60960,AS4788,204.95.99.26,1122,3,Kota Bharu,6.1333,102.2386,High,1,26,1.0
864,B106-Jenxcus,115.132.90.195,55443,AS4788,204.95.99.86,4442,12,Puchong,3.0167,101.6167,High,1,86,1.0
865,B106-MULTI,202.184.111.90,14151,AS2042,204.95.99.109,4,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
